source,question,answer,rating
,# ##     #      ##        #  #   #   #  #  # #   #   # ##   ## ### # #  #   ## # #   # ##  ##     ## ###      ##   #   #   #   # #  # # #  #   #  ##    #   ##            # #  # #    #   #  ##     # ## # # ## ##### ## ##  ###   #   # #    ## G##   #     #      ##    #  #      #     ## #  ###### ## #   # ##   ## #   ##       ##  #  # #   # ##  # #        #  #  #    #  ## S ##     #   ###       # # #      #    # #   #  ## # ### # #   ## # #  ## ##     # # # # ##  ###       ### ####     # #######   ## #  #    #              # #### #   ##   ##       ## ###     #       #  #   #  ####   ###### ##  ##  #       #  # #    ##  #   ##### # ### #           #      #    #   # ###   #     # ### #   ##   # ##  ###  ## ###     #    # ##    #      ##    #  ####      ##      # ##   # #    ##       #  # #  #       #   ###  ##    # ## #   ###  #     #   # #  #  # # #  #    #    ####    #   ## ##  ##         #,# ##     #      ##ooo     #  #   #   #  #  # #  o#ooo# ##   ## ### # #  #   ##o# #o  # ##  ##     ## ###    o ##ooo#   #   #   # #  # # # o#   #o ##    #   ##       oooo # # o# #    #   #  ##    o# ## # #o## ##### ## ##  ### o #   # #o   ## G##   #     #oo    ##  o #  # ooo  #     ##o#  ######o## #   #o##   ## #oo ##      o##  #  #o#   # ## o# #       o#  #  # o  #  ## So##     #ooo###     oo# # #      #    #o#   #  ## #o### # #   ## # # o## ##     #o# # # ##  ###    ooo### #### o   # #######   ## #o #    #  o           # #### #o  ##   ##o      ## ###     # ooo   #  #o  #  ####   ###### ##o ##  # oo    #  # #    ##  # o ##### #o### #           #   oo #    #o  # ###   #     # ###o#   ## o # ##  ###  ## ###oooo #    #o##    #      ##   o#  ####   o  ## ooooo# ##   #o#    ##   oo  # o# #oo#ooooooo#   ###  ##oo  #o## #ooo###  #     #   # #oo#oo# # #  #    #    ####    #ooo## ##  ##         #,112
, # # #  #  ###   #    # ## # ## # #  ####  #     ###     # ###   ### ##        ## #   # ### # #  ##     ###   #    #  # ### ##    ##  ##    ###   ### #         #####  #  ##  ## ##       # ######   #  ##  #    ## #  # #    #      ## ###   #  G     ## # #       #    #    ##  # #  #    ###      #  ##  #   #  # # # # # ##  # #   #   #    #   #### #   #   #  #     # ##  # ## # #    ##    #     ### #### #      # ##   #      #    #####        #       #  #   #  ##   ##     #   # ##   #  # ##    #  ## #  #  #####     ##   ### #        ### ###   #  ### #    #  ####   # ### ##### ##  #  #       ### #    # #  #  #   #     ###    #              ###  #   #       #    # ##    S# ####  # # ##  #  ## #  ####   #      #  ### #  ## ###  #   #  #  ######## ## #  #    #  # ## #    # #      # #  #    ### #  ##  #      #  ###    ###    #  #  ## ## # #    ##  ### #     #  ## ###   #######    ##  ###          ##, # # #  #  ###   #    # ## # ## # #  ####  #     ###     # ###   ### ##  ooooo ## #   # ### # #  ##ooooo###o  #    #  # ### ##   o##  ## oo ###   ### #    ooooo#####  #o ##  ## ##     oo# ######   #o ##  #    ## # o# #    #     o## ###   #  Gooo  ## # #     o #    #    ##  # #  #    ### oo   #  ##  #   #  # # # # # ##oo# #   #   #    #   #### #   #ooo#  #     # ##  # ## # #    ##o   #     ### #### #      # ##o  # ooo  #    #####oooo    # oooooo#o #   #  ## oo##ooo  #   # ## o #  # ##oooo#  ##o#  #  #####o    ##  o### #  oo    ### ###o  #  ###o#    # o####   # ###o##### ##oo#  #  o    ### #   o# #  #  #o  #   o ###    #   o         o###  #oo #       # o  # ##   oS# ####o # # ##  # o## #  ####   #   o  #  ### # o## ###  #   #  # o######## ##o#  #    #  # ## #ooo # #   ooo# #  #    ### #  ##o # ooooo#  ###    ###    #  #o ##o## # #    ##  ### #     #o ##o###   #######    ##  ### ooooo    ##,112
,  #G # # #####  # ##   ####  # #    #   #####      #    # # #   #  #  # #   #      #  #         ## #  ##    #     #### # ##        #  ##            # # #    # #   # #S ###  # #   #         #   #   #  #  #  # ##     #     #  # # #  #           # #  ##  ####   #  #   # #      #####  ## ###     #     #    #    #  # # # #  ### #  # #   # #   #     ##      #   # ####   #  # # # #   #     #  #        ###    # #   #       # #  # #  ## #    ##   #        ##         # ## #    #   #    #####  ##   #  # ##           #  # ## ###    ####  #    # #       #    #   #          ##   ## ##    ## ## # ## # # ##  # #    ##   ## #  #  # ## # #      # #       # ##   #     # # ###    ##    #  ####     #   #     #     ##    ###    #         # #       #     ##    #       #   ## # # ###   ## #          ## # #       #  #        #     # # #  # #####        #    #    #   ###   # #   # # ## #   #  ######       # ###  ,  #G # # #####  # ##   ####  # # o  #   #####      #    # # #  o#  #  # #   #      #  #      o  ## #  ##    #     #### # ##o       #  ## ooooo      # # #o   # #   # #So###o # #   #   oooo  #   #   #  #oo#  # ##     #ooooo#  # # #  #oo         # #  ##o ####   #  #oo # #      #####o ## ###     #ooo  #    #    #oo# # # #  ### #o # #   # #   #o    ##      #oo # ####   #  #o# # #   #    o#  #ooo     ###o   # #   #   o   #o#oo# #  ##o#    ##   #  o    o##ooooooooo# ## #    #  o#   o#####  ##   #  # ##     o    o#  # ## ###    ####  #  o # #ooooo  #    #   #        o ##   ##o##    ## ## # ## # #o##  # # ooo##   ## #  #  # ##o# #      #o#       # ##   #  o  # # ### ooo##    #  ####   o #   #     #oo   ##ooo ###   o#         # #ooooooo#oooo ## o  #       #   ## # # ###oo ##o#          ## # #       #oo# o      #     # # #  # #####oooo    #    #    #   ###   # #   # # ## #   #  ######       # ###  ,113
,#   ####  ##        #   #     #   ### #   # #  #    #   #  ## ##  #       ## #  ## #  #   #  #  ## # #      #     # # #   ##   ##   #  #   ## ####      # ####    # #  #  ###     #    ## # # # ##   ####   #  ###     #  #   ##     ##  ##     ## #     #  #  ## ##   # ##   #  #    ##  # #  #  #     ##  ######  # #    #####  # #  #      ## #  #   #      #       #  #     #  #  ##  #  #    #  #####      #   #   #   #   #    ##     ##  #  ##  #         #  ## ## #   # ###  # # # ### #  ##  ## #  ##     #    # #  #   #        # #  #  #   #     ##       ### #              # #             ###  #  #        #  #        #     #    # #   #     # #  ## ##  #     ####   #    ### #   #      ###   ####      #   # ##    ##  #       ##  # # ###    #    # ###  # # #  ##   # #  #    # #     #  #  #     #  # #    # # #      ### #    ###    #     #       #  #  ## #  ##  ##   #  # G  #  # S ##    # ###        #   ,#   ####  ##    ooo #ooo#ooo  #   ### #   # # o#oooo#ooo#o ## ##  #       ##o#  ## #  #o  #  #  ## # #    o #     # #o#   ##   ##   #  #o  ## #### o    # ####    # # o#  ###ooooo#    ## # # # ##  o#### oo#  ###     #  #   ##ooo  ## o##     ## #     #  #oo## ##  o# ##   #  #    ##  #o#  #  #oo   ##  ######  # #  o #####oo# #  #      ## #  #  o#     o#       #  #     #  # o##  # o#    #  #####      #ooo#   # o #   #    ##     ## o#  ##  #o        #  ## ## #  o# ###  #o# # ### #  ##  ## # o##     #oo  # #  #   #    oooo# #  #  #o  #     ##      o### #       o      # #       o     ###  # o#        #  #   oo   #     # o  # #   #     # #o ## ##  # oo  ####   #    ###o#   #   ooo###   ####      #oo # ##   o##  #       ##  # #o###    # o  # ###  # # #  ## o # #  #  o # #     #  #  #   o #  # #  o # # #      ### #ooo ###    #oo   #ooo    #  # o## #  ##  ##o  # o#oG  #  # So##    # ### oooooo #   ,110
, #     ## # # ##    # #  #  #  ## #   #     #   ####  # #   #   #    # # ##  ## # # # #      #  #     # #       #  ##      ### #  #   # # # #       # #      ###  #  ##    #   ##  # #    ##  ## #  #  # # ###    #   #  #####  #   #     ## #  # #      #  #    ###   ##   ## ##   #   #  ##   ##   ## #      ###    ### ###    ## # #  #  #     ### ## # # ##  #       #  # #    # #     ##  # #    # ### #      #### # #   ##     ## #    #   ### #     ##    #     #  #    ###  #    ##  #  # #  # ##  #  # #      #  ## ###    #     ##   #  ##S## # #           ##  #      #    #  #  #       # ## #  ## #    ##   #       ### # ###  # #  # ##   ## ###  # #     # # # ###### #       #  ##  ###    #  #  #####   # ##    #  ### #  ## #   #    # #  #  #  #     # #  # ##       ### #    ## # # ###        #    ##   ## #G# #  ## #         #   ##   ###  ##  #  #  #       #    #      #   #  #   ##   #   #    ##   # # # , # ooo ## # # ##    # #  #  #  ##o#o  #     #   ####  # #   # oo#ooo # # ##  ## # # # #     o#  #ooooo# #    ooo#  ##     o### #  #ooo# # #o#ooooooo# # o    ###  #oo## oo #   ##o # #o   ##  ## #oo#oo# # ###oo  # oo#  #####  #ooo#     ##o#  # #ooooo #  #    ###   ## oo## ##   #o  #  ##   ##   ## #o     ### o  ### ###    ## # #o #  #    o### ## # # ##  #   o   #  # #o   # #     ##  # # o  # ### #oooo  #### # #   ## o   ## #    #o  ### #     ## oo #     #  # o  ###  #    ##oo#  # #  # ## o#  # #      # o## ###    #  oo ##   #  ##S##o# #          o##  #      #oooo#  #  #     oo# ## #  ## #    ##   #      o### # ###  # #  # ##   ## ###o # #     # # # ###### #      o#  ##  ###    #  #  #####   #o##    #  ### #  ## #   #    #o#  #  #  #  ooo# #  # ##     o ### #    ##o#o# ###        #oooo##   ## #G#o#  ## #         #ooo##   ### o##  #  #  #       #ooo #oooooo#   #  #   ##   #   #oooo##   # # # ,123
,#  #   #  # #     ##  ##         G### #  ##### # ##     # # #   #  ### ### ###  #  #    # #    ### # # # # #### # ## #     #  #    #  #   ##    #    ##  #  #  #  #   ##  #     ### # # #   ##   #  ##  ##  #  # #   #  # #      ### ##  #      ## #    ##  # ##   #         #  #  #  ###  # # #    ###      ## # ###  ##           ### ## #       ## ## ##    ## # ## #  #  ###   #### #  ##  # ####  ##   # # # ##         ##### #   ######   ## #  ##   # # ## # #   # #  ##   ###       #    ##  ##  #   #S   ##    #   #     # ##   # # ####      #  # ###       # # # #   ## ######      ## ## ####  #   ###  ##     ### # #  # #   ### #       # # #    #    #       ##         #     #    #  #  #     #####    ## # #  #   #   #  ##  ##     ##    # #         # # #       ## #   # #  ##     ### #    #  #      #  ## # #   # #  ##     # ##  # #   #  #    #  ####   ##    # ##  # #  #     ### # # #  #   ## # # #      #,#  #   #  # #     ##  ##         G### #  ##### # ##     # # #  o#  ### ### ###  #  #    # #  oo### # # # # #### # ## #     #o #    #  #   ##    #    ##  #oo#  #  #   ##  #     ### # # #o  ##   #  ##  ##  #  # #   # o# #      ### ##  #      ## #oo  ##  # ##   #         #  #oo#  ###  # # #    ###      ##o# ###  ##           ### ## # oooooo## ## ##    ## # ## #  #  ###oo #### #  ##  # ####  ##   # #o# ##ooooooo  ##### #   ######o  ##o#  ##o  # # ## # #   # #oo## o ### oooooo#ooo ##  ##  #o  #S   ##    #ooo#o    # ## oo# # ####      #  #o### oooooo# # # #   ## ######o  ooo## ## ####  #   ###  ## o oo### # #  # #   ### #      o#o# #    #    #       ## ooooo o #oooo #    #  #  #  ooo#####oooo##o# #  #   #   #oo##  ##     ##o   # #  ooooooo# # #       ##o#   # #oo##     ### #    #  #ooooo #oo## # #   # #  ##     # ##o #o#   #  #    #  ####   ##  oo#o##  # #  #     ### # # #  #ooo## # # #      #,115
, ##           ##   ##     ##  ## ##         ## #  # #        #        #     # #  #  #  ##G  #    #   #     #                   #  ##    ##   ### #   ##        # ##  #   ## #       # #   ##     #   ## ### ##    ## #  ## ##   # #   ### # # # ##  #        ### # #     # ## ##  #  # # #     # #####      ###   ### ## #  ###   ##  ####     #     #  ## ##      #   S        #    #  ### ## # ##    # # #   ##        # #  ####    #  # #        # # # ###    # #  ### ##    ## ### #   #  #   # #####      ##  ## ##  #    #### # #   #### # #         #   ## # # # #     ### # #      ##   # # #       #   #####  # # # # ######  # ## # ## #  #   # #      # #### # # ###  ##   ##  ##  #   #     #    # #  #  # ##   #    #  #        ## #     #         #    # #   #    #     ## ## ##  ###  ##     ###      #  # #      ##  ##     # ### ### #        #     #      ####  ###   #   # ###  #    #      #   # #  #    ###    , ##           ##   ##     ##  ## ##    ooo  ## #  # #        #       o#oo   # #  #  #  ##G  #    # o #o    #  oooooooooo       #oo##oo  ##ooo### #   ##       o# ##oo#ooo## #       # #   ##o    #ooo## ### ##    ## #  ##o##   # #   ### # # # ##  # ooo    ### # #     # ## ##  #oo# # #     # #####      ### oo### ## #  ###   ##  ####    o#     #  ## ##      #   Sooooo   #    #  ### ## # ##  oo# # #   ##        # #  ####ooo #  # #        # # # ###  oo#o#  ### ##    ## ### #   # o# o # #####      ##  ## ##  #o  o#### # #   #### # #       o #o  ## # # # #     ### # #  o  o##   # # #       #   #####o #o# # # ######  # ## # ## #oo# o # #      # #### # # ### o## oo##  ##  #   #     #    #o#  #o # ##   #    #  # ooooooo## #ooo  #ooooooo  #oooo# #   #    #ooooo## ##o## o###  ##     ###      #  #o#  o   ##  ##     # ### ### #ooooo   #     #      ####  ###   #   # ###  #    #      #   # #  #    ###    ,112
,  ## #    #  # #  #   #   ####     #  # # #  ##  # #     ###   # ##    #        ## # #      #G#  # #    ## ##### #  # #  #         #    #   #  #  #  ##  #     # # #  ##  #  # #  #  #  # ### # #    #     # #   # #   #  #     #    # # #  ##     #  #    ## ###   ###        ##  #   #  ### ## ###  ##  ##        ##   ##### #   ##   #  #    ## ##   ##  ## ## #   #   #### # #   #   ###     ###   ##  ###     #######   ######  # ##  ######  #   #   # #  #    #      #  ##      #######  ## ## # #    ## #  ##  ## ##  # #   ## #   #   #   ##   #     ### # ###     ###  #  #  ###  #   ##  ##  ####  #   ## #   ##  #  # ## #  #  #  # # ## # ### #    # #  ##  #    # #   #     #     ### ### S  ### ###    ###   # ### #  # #     ## ## #  #######     #   # ###  # #      ## # # # #  #  #        # #      #    ## #   #     #  #  #        # #  ###       ## ## #  #  #   ## ##  # #    #  ##### #####       ####  # ##,  ## #    #  # #  #   #   ####     #  # # #  ##  # #ooo  ###   # ##    #        ##o#o#      #G#  # #ooo ## #####o#o # #  # oooooooo#ooo #   # o#o #  ##  #     # # #o ##  # o#o#  #  #  # ### # # oo #ooooo#o#   # #   #  #     #oooo# # #o ##     #  #    ## ###   ###oo      ##  #   #  ### ## ###oo##  ##        ##   ##### #ooo##   #  #    ## ##   ##  ##o## #   #   #### # #   #   ###o    ###   ##  ###     #######o  ######  # ##  ######  #   #o  # #  #    # ooooo#  ##oooooo#######  ## ##o# #oo  ##o#  ##  ## ##  # #  o## #oo # o #   ##   #     ###o# ###ooooo###  #  #  ###  # oo##  ##  ####  #   ## #   ## o#  # ## #  #  #  # # ## # ###o#    # #  ##  #    # #   #  oo #     ### ### S  ### ###  oo###   # ### #  #o#     ## ##o#  #######     #oo # ###  # #oooo  ## # # # #oo#  #        # #oo    #    ##o#   #     #  #  #ooooooo # #oo###       ## ## #  #  #oo ##o##  # #    #  ##### #####ooooo  ####  # ##,115
,  ##  ######  # #  ## ## #   #    ##      ### # #    ## #           #          #   #     ####   ##  ###         # ##   ### #  #    # #### #   # ## #  # #  # ###  #  # #  ##  ## # # ###   #  ##    # #  ###  ##  # ####  ###  #### #   #   ## #  #  ##   ## ### #  ## # # ###   ###   ## ##    # ##  ##  # ## #  #  # # ### ##  ## #######    #  #   #  # #   ###       ##  #   # ####  # #  # ### ##  #  # #### ##  ##     ##  ###       # # ##  ## # # #  #  #### #  #     ###   ##   # ###  #   # ### #     #  ##  #   #    ###  #    ### ## #            #  # #   #  ###   ##  # #    # #    ##    ####  #     # #  ### #  ##    ####   ##  #  ## # #  ##      #    ###  G  ##  ### #      # # #   ##   ####    ### # #####       # #### ##    #      # ###  #   ##    #  ##     ## #### ###  ## # ##  #      # # # #  # S  ## #   ##  #   #  # ##  ## #  ###   ##  # #  #      #   # #  ##  ## #    #  #     ####### #  # #   ,  ##  ######  # #  ## ## #   #    ## ooo  ### # #    ## #        ooo#ooooo     #   #     ####  o##  ###ooooooo  # ##   ### #oo#    # #### #o  # ## #  # # o# ###  #  # # o##  ## # # ###ooo#  ##    # #o ###  ##  # ####oo###  #### #o  #   ## #  #  ##o  ## ### # o## # # ###   ### o ## ##    #o##  ##  # ## #  #o # # ### ##o ## #######    # o#   #  # # oo###       ##  #oo # ####  # #o # ### ##  #  #o#### ##  ##  oo ##  ###  ooooo# # ##  ## # #o#  #  ####o#  #     ###ooo## o # ###  #oo # ### #ooooo#oo##o #   #   o###  #  oo### ##o# oo       oo#  # #  o#  ### o ##o # #   o# #    ##o   ####o # oo  # # o### #  ##o   ####o  ##o #  ##o# #  ##  o   #   o### oG  ## o### #  ooo # # # o ##   #### o  ### #o#####    oo # #### ##oooo#  oo  # ###  #o  ##    #  ##ooooo## #### ###o ## # ##  #      # # # #  # So ## #   ##  #   #  # ##  ## #  ###   ##  # #  #      #   # #  ##  ## #    #  #     ####### #  # #   ,116
,         #           ##      #  # #  #        # #   #  #   #  # #  ##     #       #  ##  #   #          #  #        #      #      #   #          #    # #     #  #  #  #     #  #     ## ### # #    ## #    #      #  # # ##  #  ###      ##     #  #  ##  ###      # #   # #   ##   # #  ##          #  #      # # # # #    #  #        #    # #    #  #  # ##   #   # #   #   #   #  ##  #        ##  #  ### #   ###   # # #       #   #  ##  ##   # ### # # # ###     #    # ##      #   #       ##   #  ###    #    ####   #     #  ##    # ##       #   #    #  ##     ## ## ##### # #   # #  # # # #  # ##  ###    # ##     ### ##  ## ##### #       #   ##  # S     #        # ####  ##  ## ####   ###      ##   #     # # #   ####    #  #   # # # ## # # ##  #        #  ##    #   #           ## #  # #      #  # # ## ####  ##  # ### ## #             ###   # G   #   ##    #  #     ## #    #       #      # #  #    # , ooooo   #           ##      # o# #o #        # #   #  #   # o# #o ##     #       #  ##  # o # ooooooo  #  #        #    o #      #oo #          #    #o#     #  #o #  #     #  #   oo## ### # #oo  ## #    #     o#  # # ##  #oo###      ##    o#  #  ##  ###o     # #   # # o ##   # #  ##oooooooo  #  #  o   # # # # #    #  #o       #oo  # #    #  #  # ##o  #   # #ooo#   #   #  ##  # oooo   ##  #o ### #   ###   # # #ooooo  # o #  ##  ##   # ### # # #o### o   #    # ##      #   # o    o##   #  ###    #    ####o  # o   #  ##    # ##       #oo # ooo#  ##     ## ## ##### #o#   #o#  # # # #  # ##  ###  o # ##oo   ### ##  ## ##### # o     #o  ##  # Soooo #       o# ####oo##  ## ####o  ###    o ##   #oo   # # #ooo####    #o #   # #o# ## # #o##  #  ooooo #  ##  o #   #  ooooooooo## #  # #   oo #  # # ## ####  ##  # ### ##o#             ###   # Goo #  o##    #  #     ## #    #oooooo #      # #  #    # ,123
